code,select_td,buy_td,sell_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
501046.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.004257978197083734,-0.051186017478152435,0.0164957646009809,0.009949999999999903,-0.025828366339806452,0.17403081656369368,0.017389334785494235,-0.07804878048780495,665010.3,88
501080.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01752295950141125,-0.038181818181818206,-0.016728624535315983,-0.008200000000000207,-0.016180026036823336,0.0898956116347418,0.019383769477497793,-0.09236234458259318,347556.85,44
159791.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01855953106765329,-0.012499999999999845,0.016077170418006492,0.0018000000000000238,-0.0037307550838107106,0.08313255297755706,0.012312250807168442,-0.03684749232343898,1613108.55,35
159970.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.019199167258064254,-0.023645917542441608,0.021785109983079476,0.014100000000000001,-0.005383815612035936,0.1063156975662718,0.016109666665559793,-0.06209343583678284,982780.95,32
501082.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01310887028326746,-0.028169014084506894,-0.019379844961240345,-0.008000000000000007,-0.020012911555842394,0.08310317099604925,0.015825303979020332,-0.07863777089783286,360904.6,59
159716.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.024335662137499936,-0.02676399026763987,0.028277634961439535,0.0037000000000000366,-0.002244948865053664,0.1284481140927003,0.01869472105982957,-0.07792207792207795,2869891.05,21
159895.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.027266037691415335,-0.04357541899441342,-0.00696055684454755,-0.0040999999999997705,-0.02009043557895951,0.12544287217367023,0.020265038873367145,-0.09375000000000011,373155.25,15
501075.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.004184130286909671,-0.03509781357882624,0.0053956834532373765,-0.005699999999999816,-0.01737321653531787,0.08280813805938592,0.014245684590777807,-0.07757166947723448,557298.0,79
160916.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.0033009490554256615,-0.006398771435884298,-0.006653019447287578,-0.00794999999999968,-0.0009907742192827307,0.058098743357128946,0.008016326851102883,-0.02208121827411158,557404.1,87
512180.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.018745442360335263,-0.01580756013745699,0.01632363378282453,0.004150000000000098,-0.003860735278773064,0.08635086968021488,0.010402608562793689,-0.04253882511816354,505815.15,34
167001.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.001361647873475702,-0.028169014084507116,-0.015765765765765716,-0.0052000000000000934,-0.019593179778641945,0.06177544862633,0.011723679182782734,-0.05217391304347829,106264.6,82
159663.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.09634911833849347,-0.0558276199804113,-0.004132231404958775,0.003149999999999986,-0.03950580381607127,0.12622031045446036,0.027654808174935593,-0.06627680311890838,8230655.65,59
159667.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.10618246476141069,-0.053974484789009014,-0.0020703933747413528,0.003849999999999909,-0.03744383424862696,0.12828119719103204,0.027796480014721396,-0.0634765625,57883528.8,60
159738.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03227509296052644,-0.034545454545454324,0.01335877862595436,0.005600000000000049,-0.021558872305141086,0.14487632508833936,0.0291435407666978,-0.05181818181818176,4208855.25,28
159739.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.042852267826086754,-0.043946188340807324,0.012345679012345512,0.008000000000000007,-0.03244837758112107,0.1806150878696957,0.03333261904863076,-0.0654121863799283,22829911.65,45
159752.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.007269382047244033,-0.03780718336483935,-0.019267822736030893,-0.0027999999999999137,-0.03287098612958406,0.11107983533302845,0.02015017063130713,-0.04536862003780717,21221847.05,1
159755.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.024421889013254594,-0.05138888888888882,0.031722054380664666,0.005599999999999938,-0.03456074634249762,0.1352500668627976,0.026701731831148195,-0.05138888888888882,230552833.9,18
159757.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.024385092249999962,-0.04737732656514371,0.031135531135531247,0.004649999999999932,-0.03181427343078236,0.13408093612871763,0.025591878710140358,-0.04898648648648629,17140274.35,16
159767.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.01913689608617619,-0.04948805460750838,0.02957486136783727,0.0047000000000000375,-0.033824804856894986,0.13305817610062887,0.027680026541335216,-0.055932203389830515,6695966.05,11
159770.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.12936109000000018,-0.05405405405405406,0.03633916554508754,0.007750000000000035,-0.03181189488243441,0.13304048438798532,0.03251029735112446,-0.07055961070559613,64623988.2,61
159775.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.018552356533101166,-0.04966887417218524,0.030520646319569078,0.0050000000000000044,-0.03480746594921802,0.13211498191509619,0.024175614186329488,-0.0512396694214875,7234631.15,9
159778.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.024260788756218954,-0.04750593824228022,-0.011097410604192337,-0.0006500000000001505,-0.04404314917456331,0.11725928885337611,0.024876903940969627,-0.05805687203791465,1906747.6,15
159795.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.0396058407471267,-0.05939524838012966,-0.04285714285714293,-0.004250000000000087,-0.054596765440138806,0.12294316011863637,0.025206825083222997,-0.06889128094725516,5239889.4,43
159796.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.012379311948051974,-0.04643962848297223,0.011494252873563315,0.0019500000000000073,-0.03614457831325302,0.12484599589322376,0.028400579316704724,-0.057010785824345156,33139760.7,5
159819.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03887977752821681,-0.03373231773667029,0.007945516458569779,0.0020499999999999963,-0.024765251770907715,0.1402542107569973,0.030064704764870845,-0.055495103373231824,525127820.3,40
159840.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.02140522959633051,-0.050434782608695716,0.030188679245283012,0.0044000000000000705,-0.035335689045936425,0.1357859531772576,0.028506615640726832,-0.06024096385542177,96706565.45,12
159852.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.04640157938118805,-0.037869822485207094,0.04364569961489084,0.01265000000000005,-0.01959602050045217,0.20782152740690396,0.0369934212555096,-0.059171597633136175,169857359.4,53
159872.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.0470445891827469,-0.05680600214362275,-0.03083700440528636,-0.0008500000000001284,-0.04274991841618625,0.12526010853155967,0.022376915493818445,-0.05680600214362275,2783229.15,54
159888.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03746317936523447,-0.05801104972375681,-0.042134831460674316,-0.005149999999999988,-0.05361025024284205,0.12283161940376042,0.025332242096548885,-0.0705774518790101,12340423.45,37
159889.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03905882373015901,-0.0566844919786097,-0.04956896551724144,-0.0049000000000000155,-0.05471303788650128,0.12224115465570806,0.025612346596601724,-0.071049840933192,4646268.0,41
159890.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.044216237533632574,-0.04344122657580918,0.008984725965857976,0.008000000000000007,-0.0343522937357581,0.17926314010478261,0.035379262605388595,-0.06870229007633588,23489127.05,47
159899.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.07310584663749986,-0.031212484993997647,0.04398447606727052,0.012599999999999945,-0.01794949802251289,0.20379413057278195,0.03694645607323314,-0.056422569027611114,31601477.45,58
160225.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.025854798264705936,-0.04494382022471899,0.021788129226145925,0.007249999999999979,-0.03350744412464912,0.11310481212920243,0.021067537294760193,-0.04628330995792418,788218.0,20
161024.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.02266449558680872,-0.03551401869158899,-0.027332704995287616,-0.007300000000000084,-0.04448868107957982,0.1137597965076309,0.025741372998458335,-0.05415499533146573,4908448.75,14
161027.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.05622518537003596,-0.04295532646048117,0.016423357664233418,0.007549999999999724,-0.03994484422803457,0.1549601857996017,0.027827104630617525,-0.05498281786941572,3436553.85,56
161033.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.04523859744719383,-0.04988532110091737,-0.03662790697674423,-0.0059499999999999,-0.04775587609907472,0.11510322656441918,0.022021108882050108,-0.06079545454545454,141341.4,50
161631.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.026032069957924397,-0.021291208791208938,0.010638297872340274,0.004750000000000032,-0.017884834074227363,0.1316244426824038,0.02492098178935873,-0.05020352781546811,1964686.8,21
162703.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.0386062276248218,-0.04594594594594603,-0.04141208418194153,-0.012799999999999923,-0.044169910306312565,0.12125237191650884,0.022101321278797985,-0.05675675675675662,9875140.6,39
165525.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.024484108110964353,-0.029677419354838697,-0.0026525198938992522,-0.0011500000000000954,-0.029927760577915352,0.09167722855935767,0.014630002011874433,-0.05443037974683551,1298201.85,19
501016.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.042276068900156005,-0.0427927927927928,0.014319809069212486,0.008800000000000141,-0.03947566671689018,0.15640608665350242,0.02731870683362007,-0.05330330330330346,1590638.55,44
501057.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.009306679813411378,-0.04082774049216997,0.0457317073170731,0.018750000000000044,-0.022402097702787338,0.1295958446910348,0.02291754390188305,-0.04194630872483229,2232878.45,3
501058.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.014245605300059472,-0.042808219178082196,0.04161490683229818,0.017149999999999554,-0.0234670704012111,0.12681262439579166,0.024233800915816877,-0.044520547945205546,748304.55,6
501205.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.051542703391304734,-0.04175365344467641,-0.0574948665297742,-0.003349999999999964,-0.042453322207155586,0.1542258608235012,0.024434922338970873,-0.06458333333333344,2909613.85,55
510770.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.036414908148148184,-0.048576214405359974,-0.022375215146299476,-0.000300000000000078,-0.04753919678041396,0.14495536142843402,0.025448842284917957,-0.05518394648829439,5186532.4,36
512330.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03576080013513505,-0.047477744807121636,-0.034102306920762326,-0.0018000000000000238,-0.04898281651194947,0.167419249466787,0.0303740980211599,-0.06521739130434778,8370947.85,33
512680.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.024408247951807294,-0.0357142857142857,-0.03052064631956919,-0.008199999999999985,-0.047577053661978175,0.12063314281949511,0.027815630135404064,-0.0596616206589492,123067066.55,17
512930.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03478404283241576,-0.03490136570561442,0.008723235527359208,0.00254999999999983,-0.024652072230955002,0.13873042668374147,0.02880372253269566,-0.05766312594840661,90237204.35,31
515000.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03219290545312492,-0.03814510097232626,0.014996053670086607,0.003949999999999898,-0.03220951234196279,0.12351507123430516,0.024868478521780216,-0.05459985041136872,131030539.4,27
515070.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03923446028343691,-0.030716723549487845,0.012477718360071277,0.003149999999999986,-0.021954369349978298,0.14101871408222388,0.028990016671212867,-0.05460750853242324,127692110.9,42
515230.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.06262248012165461,-0.035169988276670616,0.043092522179974724,0.01244999999999985,-0.01877794336810712,0.2016762577903004,0.03782223131433463,-0.05744431418522866,163267269.75,57
515250.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03754513160305328,-0.057672502574665274,-0.04088050314465408,-0.004250000000000087,-0.05323607015365517,0.12393154110053684,0.02552342676459291,-0.06871794871794878,53764137.85,38
515530.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.0313267143659246,-0.03775351014040562,-0.024667931688804545,-0.013399999999999856,-0.03869831522840261,0.10584551747910265,0.0165970203314952,-0.04957904583723105,11623112.9,26
515980.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03591261938413348,-0.03915662650602403,0.015923566878981,0.0041999999999998705,-0.024116657319125046,0.1438152446492098,0.03129089036718246,-0.0612449799196787,134289870.3,34
516050.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.026129958677563403,-0.035816618911174825,0.0166163141993958,0.0022999999999999687,-0.03193325661680091,0.12786956169050634,0.024390986644990828,-0.05150214592274682,9735513.65,22
516270.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.007459768145161361,-0.040776699029126284,-0.0275590551181103,-0.003349999999999964,-0.03590944574551147,0.11057327601777289,0.02020785381575119,-0.044660194174757306,15567970.6,2
516510.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.04458092589511775,-0.04295532646048128,0.013648771610554888,0.008099999999999996,-0.03302808037845595,0.1826005132591959,0.03451084471922418,-0.07081911262798635,110814925.6,49
516520.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.044373094050000006,-0.05743879472693025,-0.03842459173871304,-0.0039000000000000146,-0.05163429654192331,0.12402825600795131,0.02508547886453677,-0.06854460093896708,25384100.55,48
516630.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.036380666873265355,-0.04166666666666663,0.01217228464419473,0.007750000000000146,-0.032705471790971385,0.18155066079295157,0.03360306861336577,-0.06954225352112686,16256255.75,35
516800.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.030079348576744103,-0.04099821746880594,0.015094339622641284,0.005300000000000082,-0.02923132443161336,0.1609727144178903,0.027602700611396122,-0.06238859180035661,11520735.85,25
516850.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.00972980669250667,-0.0383663366336634,-0.013959390862944177,-0.0025500000000000522,-0.030325720703856196,0.11661286202011278,0.02110196931416046,-0.04950495049504955,7393685.0,4
516890.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.004921637458563666,-0.03035714285714286,-0.003669724770642202,-0.0006499999999999284,-0.028187919463087296,0.11709040018659822,0.0203406099002976,-0.04285714285714293,2334706.5,0
517390.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03241330618618621,-0.031037827352085268,0.013184584178498993,0.0047000000000001485,-0.020348124540328638,0.15061305852264195,0.029678177784334247,-0.051406401551891356,3639301.8,29
561160.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.02264195255813961,-0.04761904761904767,0.009708737864077666,0.0016499999999999293,-0.03641248957657728,0.1266571557813423,0.028720085221448272,-0.06000000000000005,36107612.2,13
561910.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.014864694874274997,-0.04428044280442811,0.01171875,0.0014000000000000679,-0.03529192662259062,0.1272568229531139,0.027366774356416376,-0.05504587155963303,46279475.2,8
562360.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.13083484129032263,-0.054778554778554644,0.03443877551020402,0.007350000000000079,-0.031063321385902065,0.1276017693154008,0.0322631212815154,-0.07594936708860756,8491462.45,62
562500.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.1327432286927226,-0.053299492385786795,0.034674063800277155,0.007299999999999973,-0.03179753406878649,0.13089850534504244,0.03061748506227652,-0.06801007556675065,206762154.25,63
562880.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.014316509253731402,-0.0461811722912967,0.011299435028248705,0.0019000000000000128,-0.03590664272890487,0.12582112177867621,0.026192850006521076,-0.047957371225577305,10853563.75,7
562910.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.018996170196078355,-0.03488372093023262,-0.020648967551622488,-0.00385000000000002,-0.037681159420289934,0.10170844643142263,0.01752017906208036,-0.04651162790697683,7880888.65,10
588010.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.02923292850746284,-0.04739336492891,0.02203389830508451,0.0043000000000000815,-0.03504560729716755,0.16516983125640938,0.032694727821890826,-0.07042253521126762,48038452.6,23
588160.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03556259325657907,-0.04828660436137078,0.026890756302521135,0.004650000000000154,-0.03771950547287206,0.16955240375759817,0.0362036023876385,-0.07241910631741144,22936011.6,32
502003.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.02978185273599987,-0.0376923076923078,-0.024180967238689677,-0.00649999999999995,-0.046275825264923576,0.1126316533540681,0.0234100258304432,-0.0476923076923077,449643.0,24
502053.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.046369284830287016,-0.044962531223980085,0.01594331266607618,0.007650000000000157,-0.03940371006239274,0.1527433628318584,0.02435990224007743,-0.05995004163197337,696354.55,52
163115.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.03284458120078737,-0.0329566854990585,-0.017224880382775143,-0.005600000000000271,-0.04009720534629402,0.1142470318683606,0.023105901877786016,-0.05084745762711873,229184.5,30
502010.SH,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.04371938445676293,-0.04113475177304948,0.02037735849056621,0.009700000000000042,-0.03707132936861213,0.15393466200945127,0.02788358959751915,-0.05673758865248213,604774.2,46
161031.SZ,2024-11-28,2024-11-29,2024-12-06,2024-11-28,0.04537468340635287,-0.036726128016789095,0.02341137123745818,0.007399999999999962,-0.027902790279027867,0.12355740630577028,0.026080347245118877,-0.0482686253934943,103497.85,51
159608.SZ,2024-12-05,2024-12-06,2024-12-13,2024-12-05,-0.017037411480263165,0.015025041736226985,-0.052959501557632405,-0.003249999999999975,-0.021327967806841208,0.11411662731267014,0.02398311197383517,-0.02917341977309562,20380362.8,1
